ID,Site,Mail_Consent,Email_Consent,Tier,City,Country,Age,Age_Group,Gender,Twelve_Month_ADT,Six_Month_ADT,Three_Month_ADT,One_Month_ADT,Twelve_Month_Theo_NW,Six_Month_Theo_NW,Three_Month_Theo_NW,One_Month_Theo_NW,Twelve_Month_Actual_NW,Six_Month_Actual_NW,Three_Month_Actual_NW,One_Month_Actual_NW,Twelve_Month_Trips,Six_Month_Trips,Three_Month_Trips,One_Month_Trips,Number_of_Comps_Taken_12_Months,Value_of_Comps_Taken_12_Months,Twelve_Month_Net_Comp ,Number_of_Comps_Taken_3_Months,Value_of_Comps_Taken_3_Months,Three_Month_Net_Comp ,Number_of_Comps_Taken_1_Month,Value_of_Comps_Taken_1_Month,One_Month_Net_Comp ,Lapse
700706,WB,Y,N,SILVER ,BRAMPTON,Canada,45,43-50,FEMALE,195.6719841,184.2601435,198.0832715,173.1837807,6848.519444,4422.243444,3169.332344,1039.102684,6456.96,4645.96,3042.96,1229.34,35,24,16,6,14,784,-236.1184445,5,294,-40.45341248,2,130,-46.87178528,No Lapse
700708,WB,Y,N,GOLD   ,SCARBOROUGH,Canada,51,51-58,MALE  ,242.735,356.104,0,0,728.205,356.104,0,0,4287,2270,0,0,3,1,0,0,0,0,58.2564,0,0,0,0,0,0,No Lapse
700730,WB,Y,N,GOLD   ,BRAMPTON,Canada,57,51-58,MALE  ,212.7770023,292.295124,427.622018,579.419082,7447.19508,5845.90248,4276.22018,2897.09541,4654.6,2292.6,2087.6,1102.21,35,20,10,5,6,268,327.7756064,2,164,178.0976144,1,129,102.7676328,No Lapse
700739,WB,Y,Y,SILVER ,WOODBRIDGE,Canada,75,75+,FEMALE,238.1307268,252.6946296,269.7498509,168.0419332,12144.66707,9097.006666,4585.747466,1008.251599,8968.81,5840.81,2448.81,920.87,51,36,17,6,2,90,881.5733653,0,0,366.8597973,0,0,80.66012792,No Lapse
700741,WB,Y,N,SILVER ,MISSISSAUGA,Canada,55,51-58,FEMALE,333.4516537,310.4963592,329.131613,301.47066,10337.00127,5588.934465,1645.658065,904.41198,11860.47,4964.47,1853.47,1343.76,31,18,5,3,11,572,254.9601012,3,92,39.6526452,3,92,-19.6470416,No Lapse
700751,WB,Y,N,GOLD   ,TORONTO,Canada,56,51-58,MALE  ,456.4375686,217.34652,244.86098,244.86098,6390.12596,652.03956,489.72196,489.72196,7446.95,1104.95,819.95,819.95,14,3,2,2,6,134,377.2100768,0,0,39.1777568,0,0,39.1777568,No Lapse
700752,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,84,75+,FEMALE,268.7217,268.7217,0,0,268.7217,268.7217,0,0,35,35,0,0,1,1,0,0,1,48,-26.502264,0,0,0,0,0,0,3 Month Lapsed
700768,WB,Y,Y,GOLD   ,RICHMOND HILL,Canada,53,51-58,FEMALE,885.8176571,866.86358,36.6282,0,6200.7236,4334.3179,36.6282,0,7004,3101,-111,0,7,5,1,0,5,282,214.057888,0,0,2.930256,0,0,0,1 Month Lapsed
700780,WB,N,N,SILVER ,BOWMANVILLE,Canada,70,67-74,MALE  ,353.7995818,233.6508333,0,0,3891.7954,700.9525,0,0,7495,2449,0,0,11,3,0,0,5,182,129.343632,0,0,0,0,0,0,3 Month Lapsed
700788,WB,N,N,SILVER ,BOLTON,Canada,72,67-74,MALE  ,260.0817715,194.0286736,171.758284,119.898715,9102.862004,2910.430104,1030.549704,239.79743,14533.94,6852.94,2067.94,-363.38,35,15,6,2,2,66,662.2289603,0,0,82.44397632,0,0,19.1837944,No Lapse
700789,WB,Y,N,GOLD   ,STONEY CREEK,Canada,22,19-26,FEMALE,351.33631,80.93405,124.6788667,304.1473,7026.7262,809.3405,374.0366,304.1473,-21729.2,3315.8,806.8,313.25,20,10,3,1,6,270,292.138096,1,22,7.922928,1,22,2.331784,No Lapse
700795,WB,Y,Y,GOLD   ,WHITBY,Canada,44,43-50,MALE  ,252.6719217,365.7777767,398.010915,457.81223,1516.03153,1097.33333,796.02183,457.81223,2002.44,1317.44,1071.44,701.3,6,3,2,1,4,127,-5.7174776,1,44,19.6817464,1,44,-7.3750216,No Lapse
700796,WB,Y,Y,GOLD   ,BRAMPTON,Canada,70,67-74,FEMALE,161.3172887,180.1563094,186.017889,185.3450725,8065.864436,4503.907736,4464.429336,2038.795797,9779.25,5453.25,5462.25,3179.74,50,25,24,11,10,293,352.2691549,8,256,101.1543469,3,126,37.10366376,No Lapse
700803,WB,N,Y,GOLD   ,BRAMPTON,Canada,54,51-58,FEMALE,344.492207,389.1728265,498.9173559,542.2690763,4478.398691,4280.901091,3492.421491,2169.076305,1937.79,1070.79,-7.21,803.34,13,11,7,4,0,0,358.2718953,0,0,279.3937193,0,0,173.5261044,No Lapse
700805,WB,N,N,GOLD   ,MAPLE,Canada,42,35-42,FEMALE,838.2956548,751.0517389,551.95695,515.31405,17604.20875,6759.46565,1655.87085,515.31405,35249.45,9574.45,5329.45,2307.45,21,9,3,1,9,748,660.3367,2,278,-145.530332,1,30,11.225124,No Lapse
700809,WB,N,Y,REWARDS,SCARBOROUGH,Canada,59,59-66,MALE  ,239.1468,0,0,0,239.1468,0,0,0,254,0,0,0,1,0,0,0,0,0,19.131744,0,0,0,0,0,0,No Lapse
700813,WB,Y,N,GOLD   ,NORTH YORK,Canada,56,51-58,FEMALE,396.1911786,374.1148011,412.6378023,418.756095,19809.55893,9726.984828,4951.653628,1675.02438,26607.2,16496.2,6925.2,909.8,50,26,12,4,55,1251,333.7647142,9,135,261.1322902,4,60,74.0019504,No Lapse
700816,WB,Y,N,GOLD   ,TORONTO,Canada,68,67-74,MALE  ,275.7133727,356.0095625,436.1594167,0,3032.8471,2848.0765,2616.9565,0,10414,10641,10305,0,11,8,6,0,0,0,242.627768,0,0,209.35652,0,0,0,1 Month Lapsed
700821,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,79,75+,MALE  ,116.1107873,117.492032,167.9994877,190.622263,11146.63558,4699.681278,3023.990778,1524.978104,6900.74,2575.74,1073.74,1509.6,96,40,18,8,29,621,270.7308462,2,50,191.9192622,1,25,96.99824832,No Lapse
700824,WB,Y,N,REWARDS,NORTH YORK,Canada,55,51-58,FEMALE,247.133794,247.133794,247.133794,247.133794,247.133794,247.133794,247.133794,247.133794,-233.16,-233.16,-233.16,-233.16,1,1,1,1,0,0,19.77070352,0,0,19.77070352,0,0,19.77070352,No Lapse
700833,WB,Y,Y,SILVER ,BRAMPTON,Canada,30,27-34,MALE  ,327.397075,336.3867,336.3867,0,1309.5883,336.3867,336.3867,0,2619,-102,-102,0,4,1,1,0,2,75,29.767064,1,25,1.910936,0,0,0,1 Month Lapsed
700839,WB,Y,N,SILVER ,TORONTO,Canada,82,75+,MALE  ,821.6073458,1057.86883,1237.560917,0,9859.28815,5289.34415,3712.68275,0,9652.75,4047.75,2717.75,0,12,5,3,0,3,176,612.743052,1,60,237.01462,0,0,0,1 Month Lapsed
700841,WB,Y,Y,GOLD   ,ETOBICOKE,Canada,61,59-66,FEMALE,255.5005253,450.9148385,724.612577,527.034554,3577.007354,1803.659354,1449.225154,527.034554,2881.51,460.51,-212.49,1619.06,14,4,2,1,1,60,226.1605883,0,0,115.9380123,0,0,42.16276432,No Lapse
700848,WB,Y,N,SILVER ,TORONTO,Canada,89,75+,MALE  ,641.3771405,641.3771405,773.3741411,890.19703,24372.33134,24372.33134,13920.73454,2670.59109,25573.94,25573.94,14932.94,6264,38,38,18,3,13,427,1522.786507,8,264,849.6587632,0,0,213.6472872,No Lapse
700852,WB,N,Y,GOLD   ,MISSISSAUGA,Canada,48,43-50,FEMALE,304.1762893,150.9108091,191.5723286,69.7761,8516.9361,1660.0189,1341.0063,69.7761,10412.65,2652.65,1464.65,-786,28,11,7,1,3,137,544.354888,0,0,107.280504,0,0,5.582088,No Lapse
700855,WB,Y,N,GOLD   ,SCARBOROUGH,Canada,69,67-74,MALE  ,1189.450191,931.9104429,714.22655,0,13083.9521,6523.3731,1428.4531,0,9679,16109,1151,0,11,7,2,0,23,754,292.716168,3,90,24.276248,0,0,0,1 Month Lapsed
700859,WB,N,N,SILVER ,MOOSONEE,Canada,56,51-58,MALE  ,515.1180445,454.1613129,433.8261633,0,10302.36089,3179.12919,1301.47849,0,7009.57,2752.57,965.57,0,20,7,3,0,16,506,318.1888712,3,123,-18.8817208,0,0,0,1 Month Lapsed
700860,WB,Y,Y,GOLD   ,BLOOMFIELD HILLS,United States of America,58,51-58,MALE  ,458.3056,0,0,0,458.3056,0,0,0,514,0,0,0,1,0,0,0,0,0,36.664448,0,0,0,0,0,0,6 Month Lasped
700880,WB,N,Y,GOLD   ,MISSISSAUGA,Canada,69,67-74,FEMALE,324.0604,0,0,0,324.0604,0,0,0,1106,0,0,0,1,0,0,0,0,0,25.924832,0,0,0,0,0,0,6 Month Lasped
700881,WB,Y,N,GOLD   ,TORONTO,Canada,69,67-74,FEMALE,377.6817037,395.4678239,367.8950227,272.8807672,23416.26563,15423.24513,6990.005431,1637.284603,12955.63,5126.63,2105.63,2364.45,62,39,19,6,12,299,1574.30125,3,75,484.2004345,0,0,130.9827682,No Lapse
700883,WB,Y,N,SILVER ,KING CITY,Canada,69,67-74,MALE  ,256.7748831,211.9487387,231.1899258,292.8187136,8216.796258,3603.128558,2311.899258,1464.093568,11647.4,3653.4,870.4,-2020.11,32,17,10,5,1,18,639.3437006,1,18,166.9519406,0,0,117.1274854,No Lapse
700904,WB,N,Y,REWARDS,SCARBOROUGH,Canada,51,51-58,FEMALE,237.4945489,224.9402068,254.2065771,277.1106326,20662.02575,8322.78765,6100.95785,2771.106326,12889.01,5472.01,2289.01,390.02,87,37,24,10,47,1465,187.96206,11,368,120.076628,5,199,22.68850608,No Lapse
700906,WB,Y,N,GOLD   ,NORTH YORK,Canada,56,51-58,MALE  ,367.848395,206.6491875,355.276575,0,1839.241975,413.298375,355.276575,0,4855.64,891.64,989.64,0,5,2,1,0,3,97,50.139358,1,43,-14.577874,0,0,0,1 Month Lapsed
700915,WB,Y,N,SILVER ,MISSISSAUGA,Canada,71,67-74,FEMALE,329.7983,0,0,0,329.7983,0,0,0,-1034,0,0,0,1,0,0,0,0,0,26.383864,0,0,0,0,0,0,6 Month Lasped
700919,WB,Y,Y,SILVER ,TORONTO,Canada,60,59-66,MALE  ,116.8719181,123.6278275,115.9213388,127.1868,3973.645215,3214.323515,2434.348115,1017.4944,6929.83,3738.83,3345.83,4398.9,34,26,21,8,0,0,317.8916172,0,0,194.7478492,0,0,81.399552,No Lapse
700923,WB,Y,N,GOLD   ,TORONTO,Canada,73,67-74,FEMALE,1489.245595,1734.428782,1607.145173,1134.225268,120628.8932,67642.72251,28928.61311,7939.576875,165169.27,69995.27,28643.27,7428.99,81,39,18,7,126,5238,4412.311456,20,362,1952.289048,9,149,486.16615,No Lapse
700932,WB,Y,N,GOLD   ,NORTH YORK,Canada,64,59-66,FEMALE,247.0364074,246.6980632,252.2621188,78.175824,15316.25726,15048.58186,4792.980257,78.175824,13352.3,13057.3,7098.3,253.82,62,61,19,1,7,260,965.3005806,4,128,255.4384206,1,18,-11.74593408,No Lapse
700944,WB,Y,N,SILVER ,SCARBOROUGH,Canada,59,59-66,FEMALE,355.0669078,388.7187265,442.7913273,518.5037901,104034.604,55586.7779,32323.7669,12444.09096,130886.44,67627.44,35161.44,18310.37,293,143,73,24,149,3581,4741.76832,66,1510,1075.901352,29,890,105.527277,No Lapse
700949,WB,Y,Y,SILVER ,EAST YORK,Canada,58,51-58,MALE  ,1443.698054,1285.455523,1406.316982,1609.172252,116939.5424,47561.85436,33751.60756,9655.03351,6419.46,24830.46,45276.46,32279.45,81,37,24,6,166,6160,3195.163389,34,818,1882.128605,9,190,582.4026808,No Lapse
700959,WB,Y,N,GOLD   ,MILTON,Canada,53,51-58,MALE  ,261.2271005,232.4466208,230.2124416,285.392575,8098.040116,4648.932416,2302.124416,1141.5703,14172.51,4310.51,968.51,-1995,31,20,10,4,26,388,259.8432093,8,120,64.16995328,4,60,31.325624,No Lapse
700972,WB,Y,N,SILVER ,ETOBICOKE,Canada,52,51-58,FEMALE,481.0861375,197.610775,197.610775,197.610775,962.172275,197.610775,197.610775,197.610775,-256.1,-716.1,-716.1,-716.1,2,1,1,1,0,0,76.973782,0,0,15.808862,0,0,15.808862,No Lapse
700980,WB,N,Y,GOLD   ,TORONTO,Canada,41,35-42,FEMALE,614.2368688,417.2556833,0,0,9827.7899,2503.5341,0,0,8850,2435,0,0,16,6,0,0,14,571,215.223192,0,0,0,0,0,0,3 Month Lapsed
700982,WB,Y,N,GOLD   ,BRAMPTON,Canada,68,67-74,FEMALE,700.1511282,1042.457736,1176.847356,188.1576,27305.894,22934.0702,10591.6262,188.1576,41180,31005,15677,317,39,22,9,1,12,353,1831.47152,3,82,765.330096,1,30,-14.947392,No Lapse
700994,WB,Y,Y,GOLD   ,EAST YORK,Canada,47,43-50,FEMALE,889.5952,829.2009333,913.046,0,3558.3808,2487.6028,1826.092,0,9968,9182,5872,0,4,3,2,0,4,59,225.670464,2,30,116.08736,0,0,0,1 Month Lapsed
700999,WB,Y,N,GOLD   ,THORNHILL,Canada,63,59-66,FEMALE,470.6339,0,0,0,470.6339,0,0,0,1519,0,0,0,1,0,0,0,0,0,37.650712,0,0,0,0,0,0,6 Month Lasped
701003,WB,Y,Y,GOLD   ,RICHMOND HILL,Canada,51,51-58,MALE  ,783.7731571,670.1966,129.7159,0,5486.4121,2010.5898,129.7159,0,9522,3952,115,0,7,3,1,0,6,190,248.912968,2,35,-24.622728,0,0,0,1 Month Lapsed
701011,WB,N,N,GOLD   ,ETOBICOKE,Canada,44,43-50,FEMALE,988.1092706,912.04394,1146.79926,1345.5061,16797.8576,9120.4394,5733.9963,1345.5061,25251.2,21547.2,12509.2,4803.2,17,10,5,1,9,198,1145.828608,3,66,392.719704,1,22,85.640488,No Lapse
701019,WB,Y,N,GOLD   ,GUELPH,Canada,74,67-74,MALE  ,318.732775,318.732775,318.732775,0,318.732775,318.732775,318.732775,0,552.65,552.65,552.65,0,1,1,1,0,0,0,25.498622,0,0,25.498622,0,0,0,1 Month Lapsed
701030,WB,N,N,REWARDS,MISSISSAUGA,Canada,68,67-74,FEMALE,270.143298,227.4621214,225.7191636,245.6444667,13777.3082,6368.9394,2482.9108,736.9334,7098.15,9380.15,4054.15,1616.73,51,28,11,3,49,775,327.184656,7,105,93.632864,3,45,13.954672,No Lapse
701035,WB,N,Y,REWARDS,SCARBOROUGH,Canada,59,59-66,FEMALE,270.1149471,397.7268021,457.9012496,583.402262,14586.20715,8352.262845,5952.716245,2917.01131,23619.23,14145.23,11197.23,6244.03,54,21,13,5,18,678,488.8965716,3,132,344.2172996,2,88,145.3609048,No Lapse
701036,WB,Y,Y,GOLD   ,MILTON,Canada,47,43-50,MALE  ,1281.750309,1243.385983,1260.499677,1381.503733,71778.0173,29841.2636,16386.4958,4144.5112,54309,21571,8945,-1595,56,24,13,3,63,1557,4185.241384,10,231,1079.919664,3,60,271.560896,No Lapse
701037,WB,Y,Y,SILVER ,ALLISTON,Canada,38,35-42,MALE  ,275.6640677,170.3193636,10.5097,0,17918.1644,1873.513,31.5291,0,-3545,-279,-96,0,65,11,3,0,38,1345,88.453152,1,50,-47.477672,0,0,0,1 Month Lapsed
701040,WB,Y,N,REWARDS,TORONTO,Canada,75,75+,FEMALE,276.0434,322.0703,322.0703,0,1104.1736,322.0703,322.0703,0,-240,-849,-849,0,4,1,1,0,1,60,28.333888,0,0,25.765624,0,0,0,1 Month Lapsed
701079,WB,Y,N,GOLD   ,RICHMOND HILL,Canada,65,59-66,MALE  ,313.6154394,331.2201499,333.2608387,324.3103143,17876.08004,15567.34704,8998.042644,4216.034086,23396.35,17828.35,11921.35,4947.14,57,47,27,13,21,1145,285.0864035,9,550,169.8434115,6,352,-14.71727312,No Lapse
701081,WB,Y,N,SILVER ,NEWMARKET,Canada,53,51-58,FEMALE,262.586375,255.62755,71.6778,0,1050.3455,511.2551,71.6778,0,1499,-88,360,0,4,2,1,0,0,0,84.02764,0,0,5.734224,0,0,0,1 Month Lapsed
701088,WB,N,Y,GOLD   ,ETOBICOKE,Canada,59,59-66,FEMALE,1086.5271,1086.5271,1086.5271,1086.5271,1086.5271,1086.5271,1086.5271,1086.5271,3842,3842,3842,3842,1,1,1,1,0,0,86.922168,0,0,86.922168,0,0,86.922168,No Lapse
701095,WB,Y,N,GOLD   ,BRAMPTON,Canada,63,59-66,FEMALE,1111.437294,1016.285749,980.8243266,1452.158533,41123.17989,18293.14349,6865.770286,2904.317066,62179.16,24138.16,6223.16,-65.63,37,18,7,2,28,1725,1564.854391,3,184,365.2616229,0,0,232.3453653,No Lapse
701097,WB,Y,N,GOLD   ,NORTH YORK,Canada,65,59-66,FEMALE,304.50812,268.691188,289.0071133,324.92844,2131.55684,1343.45594,867.02134,324.92844,3483.32,1816.32,942.32,582.94,7,5,3,1,3,170,0.5245472,2,120,-50.6382928,0,0,25.9942752,No Lapse
701101,WB,Y,N,SILVER ,ETOBICOKE,Canada,64,59-66,MALE  ,278.9645,0,0,0,278.9645,0,0,0,864,0,0,0,1,0,0,0,1,29,-6.68284,0,0,0,0,0,0,6 Month Lasped
701102,WB,Y,Y,SILVER ,MISSISSAUGA,Canada,48,43-50,MALE  ,303.27265,0,0,0,606.5453,0,0,0,999,0,0,0,2,0,0,0,1,15,33.523624,0,0,0,0,0,0,6 Month Lasped
701103,WB,N,N,GOLD   ,THORNHILL,Canada,66,59-66,FEMALE,1741.343333,520.01105,480.7636,0,20896.12,1040.0221,480.7636,0,19787,3394,1147,0,12,2,1,0,2,88,1583.6896,0,0,38.461088,0,0,0,1 Month Lapsed
701106,WB,N,N,GOLD   ,NORTH YORK,Canada,85,75+,FEMALE,448.1103611,315.8007207,326.857645,0,9858.427945,2210.605045,326.857645,0,13514.95,4120.95,417.95,0,22,7,1,0,3,135,653.6742356,1,30,-3.8513884,0,0,0,1 Month Lapsed
701111,WB,Y,N,REWARDS,AJAX,Canada,46,43-50,MALE  ,269.3669,269.3669,0,0,269.3669,269.3669,0,0,469,469,0,0,1,1,0,0,0,0,21.549352,0,0,0,0,0,0,3 Month Lapsed
701116,WB,Y,N,GOLD   ,WOODBRIDGE,Canada,71,67-74,MALE  ,981.586688,951.1899146,748.9541752,878.3634923,53005.68115,29486.88735,10485.35845,3513.453969,61284.89,31637.89,13385.89,4596.31,54,31,14,4,92,2354,1886.454492,31,852,-13.17132376,8,166,115.0763175,No Lapse
701120,WB,Y,Y,GOLD   ,SCARBOROUGH,Canada,70,67-74,FEMALE,417.9730125,790.9081,0,0,3343.7841,1581.8162,0,0,3057,1305,0,0,8,2,0,0,5,150,117.502728,0,0,0,0,0,0,3 Month Lapsed
701129,WB,N,Y,GOLD   ,SCARBOROUGH,Canada,56,51-58,FEMALE,256.5730859,182.8722371,172.5377067,169.86182,6927.47332,2560.21132,517.61312,169.86182,2823.91,2900.91,174.91,728.91,27,14,3,1,8,539,15.1978656,1,40,1.4090496,0,0,13.5889456,No Lapse
701141,WB,N,Y,REWARDS,ETOBICOKE,Canada,41,35-42,FEMALE,475.5814084,482.2685067,316.4380659,187.559856,29486.04732,15914.86072,5379.44712,937.79928,29676.93,8660.93,-4013.07,869.64,62,33,17,5,15,467,1891.883786,4,150,280.3557696,2,100,-24.9760576,No Lapse
701144,WB,N,N,REWARDS,ROSEDALE,United States of America,44,43-50,FEMALE,370.0717555,294.7718293,288.8096456,465.007409,26275.09464,9432.698538,4043.335038,465.007409,30832.85,11359.85,4808.85,782.71,71,32,14,1,58,2097,5.00757104,10,384,-60.53319696,1,30,7.20059272,No Lapse
701146,WB,Y,N,GOLD   ,TORONTO,Canada,85,75+,MALE  ,301.1361333,0,0,0,903.4084,0,0,0,947,0,0,0,3,0,0,0,3,30,42.272672,0,0,0,0,0,0,6 Month Lasped
701160,WB,Y,Y,SILVER ,HAMILTON,Canada,37,35-42,FEMALE,238.9063,0,0,0,238.9063,0,0,0,663,0,0,0,1,0,0,0,0,0,19.112504,0,0,0,0,0,0,6 Month Lasped
701170,WB,N,N,GOLD   ,BRAMPTON,Canada,60,59-66,MALE  ,458.0158264,255.2782735,241.4714611,427.916875,16488.56975,4339.73065,2173.24315,855.83375,5435.35,13061.35,2301.35,-823.55,36,17,9,2,8,230,1089.08558,1,20,153.859452,0,0,68.4667,No Lapse
701172,WB,Y,N,GOLD   ,TORONTO,Canada,64,59-66,MALE  ,45.15021209,50.95140667,72.37252529,99.71631573,3386.265907,2343.764707,1736.940607,1096.879473,2341.69,945.69,-139.31,-572.2,75,46,24,11,8,240,30.90127256,4,130,8.95524856,3,100,-12.24964216,No Lapse
701179,WB,Y,Y,SILVER ,MISSISSAUGA,Canada,61,59-66,FEMALE,342.4286778,377.33485,348.855,454.958778,9245.5743,6792.0273,2790.84,909.917556,10867.74,7475.74,2542.74,-770.98,27,18,8,2,15,275,464.645944,5,85,138.2672,3,55,17.79340448,No Lapse
701184,WB,N,Y,GOLD   ,THUNDER BAY,Canada,56,51-58,FEMALE,702.6825654,710.592226,801.9178276,1068.41395,15459.01644,9237.698938,4009.589138,2136.8279,24339.35,18521.35,5633.35,2036.69,22,13,5,2,16,414,822.721315,3,65,255.767131,1,15,155.946232,No Lapse
701190,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,66,59-66,MALE  ,448.0271155,480.6685758,492.1625011,530.9749941,30017.81674,23072.09164,17717.85004,8495.599905,19694.3,15390.3,13163.3,7313.16,67,48,36,16,20,865,1536.425339,16,590,827.4280031,11,460,219.6479924,No Lapse
701202,WB,N,N,GOLD   ,SCARBOROUGH,Canada,37,35-42,FEMALE,219.6941181,211.9495387,215.3798726,282.6416244,12961.95297,8054.08247,7322.91567,2543.77462,27118.76,16355.76,16140.76,5905.87,59,38,34,9,11,460,576.9562376,4,140,445.8332536,2,100,103.5019696,No Lapse
701206,WB,Y,Y,GOLD   ,ETOBICOKE,Canada,67,67-74,FEMALE,1216.750852,1002.385314,931.351965,296.73165,17034.51192,9021.467825,4656.759825,593.4633,18600.05,22407.05,19854.05,3208,14,9,5,2,12,917,445.760954,1,515,-142.459214,1,515,-467.522936,No Lapse
701216,WB,Y,N,GOLD   ,BURLINGTON,Canada,77,75+,FEMALE,121.9561373,108.3020329,118.2929741,167.747166,10732.14008,4548.685382,2365.859482,1341.977328,11280.62,5274.62,2393.62,210.21,88,42,20,8,35,683,175.5712066,6,110,79.26875856,2,35,72.35818624,No Lapse
701224,WB,N,Y,SILVER ,CALGARY,Canada,55,51-58,FEMALE,243.9535,0,0,0,243.9535,0,0,0,108,0,0,0,1,0,0,0,0,0,19.51628,0,0,0,0,0,0,6 Month Lasped
701226,WB,Y,Y,GOLD   ,SCARBOROUGH,Canada,47,43-50,MALE  ,1786.313418,1693.494429,844.2168,0,19649.4476,11854.461,844.2168,0,22714,17402,3133,0,11,7,1,0,4,126,1445.955808,1,22,45.537344,0,0,0,1 Month Lapsed
701231,WB,Y,Y,GOLD   ,ETOBICOKE,Canada,75,75+,FEMALE,291.0071835,306.2370674,300.0836168,288.69254,32883.81174,14699.37924,6001.672336,2020.84778,31295.54,17349.54,7592.54,3389.7,113,48,20,7,52,772,1858.704939,6,90,390.1337869,2,30,131.6678224,No Lapse
701238,WB,Y,N,SILVER ,TORONTO,Canada,56,51-58,MALE  ,598.9783045,983.8322,0,0,13177.5227,3935.3288,0,0,4884,-1498,0,0,22,4,0,0,3,45,1009.201816,0,0,0,0,0,0,3 Month Lapsed
701243,WB,N,Y,GOLD   ,TORONTO,Canada,54,51-58,FEMALE,727.9127,727.9127,727.9127,0,1455.8254,1455.8254,1455.8254,0,2502,2502,2502,0,2,2,2,0,1,60,56.466032,1,60,56.466032,0,0,0,1 Month Lapsed
701268,WB,Y,N,SILVER ,TORONTO,Canada,62,59-66,FEMALE,160.5832905,284.9498731,327.1027767,470.0712063,5138.665297,4274.248097,4252.336097,4230.640857,21093.66,19275.66,19217.66,19120.98,32,15,13,9,11,385,26.09322376,9,345,-4.81311224,9,345,-6.54873144,No Lapse
701270,WB,Y,Y,GOLD   ,NORTH YORK,Canada,67,67-74,FEMALE,390.74346,664.63985,0,0,1953.7173,1329.2797,0,0,1706,91,0,0,5,2,0,0,2,56,100.297384,0,0,0,0,0,0,3 Month Lapsed
701273,WB,Y,Y,GOLD   ,ETOBICOKE,Canada,75,75+,MALE  ,435.8162785,459.806477,482.0467963,553.3805575,4358.162785,2299.032385,1928.187185,1106.761115,3709.49,568.49,-2.51,-1178.95,10,5,4,2,3,70,278.6530228,1,20,134.2549748,0,0,88.5408892,No Lapse
701276,WB,Y,N,REWARDS,MISSISSAUGA,Canada,64,59-66,FEMALE,235.29185,0,0,0,941.1674,0,0,0,1849,0,0,0,4,0,0,0,1,15,60.293392,0,0,0,0,0,0,6 Month Lasped
701280,WB,N,Y,GOLD   ,TORONTO,Canada,57,51-58,FEMALE,1593.981099,2089.437753,2152.150198,1203.158046,65353.22507,50146.50607,32282.25297,6015.79023,49020.72,35069.72,21126.72,1483.97,41,24,15,5,31,1387,3841.258006,5,252,2330.580238,1,86,395.2632184,No Lapse
701281,WB,Y,N,GOLD   ,WESTON,Canada,52,51-58,FEMALE,258.6384,0,0,0,258.6384,0,0,0,2488,0,0,0,1,0,0,0,0,0,20.691072,0,0,0,0,0,0,6 Month Lasped
701296,WB,Y,N,SILVER ,BEETON,Canada,59,59-66,FEMALE,757.0926368,834.73406,719.750275,1149.7293,14384.7601,8347.3406,2879.0011,1149.7293,33351.45,22589.45,9795.45,3554.45,19,10,4,1,9,540,610.780808,3,147,83.320088,2,98,-6.021656,No Lapse
701300,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,62,59-66,MALE  ,383.5883889,269.5706,269.5706,0,3452.2955,1347.853,1347.853,0,1516,1019,1019,0,9,5,5,0,0,0,276.18364,0,0,107.82824,0,0,0,1 Month Lapsed
701302,WB,Y,Y,GOLD   ,EAST YORK,Canada,56,51-58,FEMALE,334.3064114,433.6472285,429.662657,0,1671.532057,867.294457,429.662657,0,2498.17,1786.17,1068.17,0,5,2,1,0,0,0,133.7225646,0,0,34.37301256,0,0,0,1 Month Lapsed
701303,WB,Y,N,SILVER ,ETOBICOKE,Canada,64,59-66,MALE  ,239.5887,239.5887,239.5887,0,239.5887,239.5887,239.5887,0,448,448,448,0,1,1,1,0,0,0,19.167096,0,0,19.167096,0,0,0,1 Month Lapsed
701312,WB,Y,N,GOLD   ,TORONTO,Canada,72,67-74,FEMALE,82.20967162,92.20574111,69.05682182,53.83615,12167.0314,8298.5167,3798.1252,1022.88685,13762.85,7442.85,2576.85,985.5,148,90,55,19,15,353,620.362512,5,110,193.850016,3,66,15.830948,No Lapse
701316,WB,N,N,GOLD   ,NORTH YORK,Canada,50,43-50,FEMALE,334.0117667,723.58325,619.406,0,4008.1412,1447.1665,619.406,0,2318,899,-205,0,12,2,1,0,11,265,55.651296,2,35,14.55248,0,0,0,1 Month Lapsed
701329,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,61,59-66,FEMALE,385.5813172,512.0037368,583.1973857,723.16146,11181.8582,9728.071,4082.3817,3615.8073,6929.73,7177.73,109.73,2565.53,29,19,7,5,3,193,701.548656,2,103,223.590536,1,44,245.264584,No Lapse
701334,WB,N,N,GOLD   ,TORONTO,Canada,54,51-58,FEMALE,280.0012,0,0,0,280.0012,0,0,0,1511,0,0,0,1,0,0,0,0,0,22.400096,0,0,0,0,0,0,6 Month Lasped
